Name \\epn-ta-pix-001.epn.local\42FYC4011A/Meas/PRIM
Data Type Float 32
Number of Values 145
Time Value Value Attributes
31-Mar-2024 14:17:09.03801 1,4214
31-Mar-2024 14:15:04.04001 1,2111
31-Mar-2024 14:13:48.039 1,4191
31-Mar-2024 14:11:14.039 1,2171
31-Mar-2024 14:08:02.039 1,4215
31-Mar-2024 14:05:43.039 1,2103
31-Mar-2024 14:04:41.04001 1,4112
31-Mar-2024 14:02:15.039 1,1045
31-Mar-2024 14:01:50.039 1,2101
31-Mar-2024 13:59:11.03801 1,2095
31-Mar-2024 13:51:50.04001 1,203
31-Mar-2024 13:45:30.039 1,2069
31-Mar-2024 13:43:28.039 1,1066
31-Mar-2024 13:40:56.039 1,2125
31-Mar-2024 13:39:49.039 1,0112
31-Mar-2024 13:35:24.041 1,0071
31-Mar-2024 13:34:12.041 0,80452
31-Mar-2024 13:32:25.039 1,1143
31-Mar-2024 13:32:09.039 1,0133
31-Mar-2024 13:26:43.03801 0,91498
31-Mar-2024 13:24:21.039 0,90917
31-Mar-2024 13:23:21.04001 1,0126
31-Mar-2024 13:23:08.04201 0,90053
