Name \\epn-ta-pix-001.epn.local\42FYC4025A/Meas/PRIM
Data Type Float 32
Number of Values 17999
Time Value Value Attributes
2-Apr-2024 17:27:51.039 16,322
2-Apr-2024 17:27:50.039 16,287
2-Apr-2024 17:27:49.039 16,273
2-Apr-2024 17:27:48.04001 16,285
2-Apr-2024 17:27:47.04001 16,318
2-Apr-2024 17:27:46.039 16,359
2-Apr-2024 17:27:45.03801 16,393
2-Apr-2024 17:27:44.039 16,406
2-Apr-2024 17:27:43.039 16,391
2-Apr-2024 17:27:42.039 16,351
2-Apr-2024 17:27:41.039 16,292
2-Apr-2024 17:27:40.039 16,221
2-Apr-2024 17:27:39.039 16,153
2-Apr-2024 17:27:38.039 16,107
2-Apr-2024 17:27:37.039 16,1
2-Apr-2024 17:27:36.04001 16,123
2-Apr-2024 17:27:35.039 16,153
2-Apr-2024 17:27:34.039 16,164
2-Apr-2024 17:27:33.039 16,146
2-Apr-2024 17:27:32.03801 16,102
2-Apr-2024 17:27:31.039 16,048
2-Apr-2024 17:27:30.039 16
2-Apr-2024 17:27:29.03801 15,972
2-Apr-2024 17:27:28.039 15,975
2-Apr-2024 17:27:27.03801 16,011
2-Apr-2024 17:27:26.04001 16,072
2-Apr-2024 17:27:25.039 16,141
2-Apr-2024 17:27:24.043 16,198
2-Apr-2024 17:27:23.039 16,232
2-Apr-2024 17:27:22.039 16,239
2-Apr-2024 17:27:21.039 16,228
2-Apr-2024 17:27:20.039 16,223
2-Apr-2024 17:27:19.041 16,245
2-Apr-2024 17:27:18.039 16,306
2-Apr-2024 17:27:17.039 16,393
2-Apr-2024 17:27:16.041 16,478
2-Apr-2024 17:27:15.039 16,535
2-Apr-2024 17:27:14.04001 16,559
2-Apr-2024 17:27:13.039 16,558
2-Apr-2024 17:27:12.039 16,551
2-Apr-2024 17:27:11.039 16,555
2-Apr-2024 17:27:10.04001 16,577
2-Apr-2024 17:27:09.04001 16,619
2-Apr-2024 17:27:08.04001 16,674
2-Apr-2024 17:27:07.041 16,731
2-Apr-2024 17:27:06.04001 16,774
2-Apr-2024 17:27:05.039 16,793
2-Apr-2024 17:27:04.039 16,785
2-Apr-2024 17:27:03.039 16,757
2-Apr-2024 17:27:02.04001 16,721
2-Apr-2024 17:27:01.04001 16,695
2-Apr-2024 17:27:00.039 16,693
2-Apr-2024 17:26:59.039 16,717
2-Apr-2024 17:26:58.03801 16,751
2-Apr-2024 17:26:57.039 16,772
2-Apr-2024 17:26:56.03801 16,762
2-Apr-2024 17:26:55.03801 16,721
2-Apr-2024 17:26:54.041 16,666
2-Apr-2024 17:26:53.03801 16,622
2-Apr-2024 17:26:52.04001 16,599
2-Apr-2024 17:26:51.039 16,588
2-Apr-2024 17:26:50.039 16,574
2-Apr-2024 17:26:49.04001 16,55
2-Apr-2024 17:26:48.039 16,523
2-Apr-2024 17:26:47.039 16,504
2-Apr-2024 17:26:46.039 16,503
2-Apr-2024 17:26:45.04001 16,515
2-Apr-2024 17:26:44.039 16,526
2-Apr-2024 17:26:43.039 16,521
2-Apr-2024 17:26:42.039 16,497
2-Apr-2024 17:26:41.04001 16,464
2-Apr-2024 17:26:40.04001 16,434
2-Apr-2024 17:26:39.043 16,415
2-Apr-2024 17:26:38.04001 16,401
2-Apr-2024 17:26:37.041 16,383
2-Apr-2024 17:26:36.04001 16,361
2-Apr-2024 17:26:35.04001 16,343
2-Apr-2024 17:26:34.04001 16,336
2-Apr-2024 17:26:33.041 16,338
2-Apr-2024 17:26:32.04001 16,335
2-Apr-2024 17:26:31.041 16,306
2-Apr-2024 17:26:30.039 16,24
2-Apr-2024 17:26:29.039 16,143
2-Apr-2024 17:26:28.039 16,041
2-Apr-2024 17:26:27.039 15,964
2-Apr-2024 17:26:26.04001 15,932
2-Apr-2024 17:26:25.04001 15,94
2-Apr-2024 17:26:24.04001 15,968
2-Apr-2024 17:26:23.039 15,982
2-Apr-2024 17:26:22.04001 15,96
2-Apr-2024 17:26:21.04001 15,898
2-Apr-2024 17:26:20.04001 15,813
2-Apr-2024 17:26:19.04001 15,727
2-Apr-2024 17:26:18.04001 15,661
2-Apr-2024 17:26:17.039 15,62
2-Apr-2024 17:26:16.04001 15,597
2-Apr-2024 17:26:15.04001 15,579
2-Apr-2024 17:26:14.04001 15,558
2-Apr-2024 17:26:13.04001 15,528
2-Apr-2024 17:26:12.041 15,485
2-Apr-2024 17:26:11.039 15,426
2-Apr-2024 17:26:10.039 15,359
2-Apr-2024 17:26:09.04001 15,295
2-Apr-2024 17:26:08.04001 15,241
2-Apr-2024 17:26:07.039 15,198
2-Apr-2024 17:26:06.03801 15,167
2-Apr-2024 17:26:05.039 15,152
